id,text,aspect_category,sentiment_prob
183,sempurna pasti tidak tapi lihat positif amp perbandingan mahasiswa program kampus merdeka benar-benar teman penerima programnya merasakan pendidikan tidak bisa dilihat sisi,Program,"[0.8, 0.2, 0.0]"
202,menurutku oke kampus merdeka msib bisa ngeregulasi industri biar tidak menjebak pemagang thd cheapfree labour tidak bisa universitas,Program,"[0.85, 0.15, 0.0]"
242,kampus merdeka nya mas nadiem bagus pendidikan,Program,"[0.9, 0.1, 0.0]"
248,semoga menteri program kampus merdeka dihapuskan amin,Program,"[0.0, 0.1, 0.9]"
42,menteri pendidikan kedepannya plis lanjutkan kurikulum merdeka belajarnya kampus dan mahasiswa apalagi program mbkm berdampak positif banget mahasiswa pelosok negeri,Program,"[0.95, 0.05, 0.0]"
254,sing mengomong anake sugih mostly produk kuliah 4 memang memegang skill teori dan perencanaan salah program kampus merdeka oke kedaireka kampus industri dan bisa melibatkan mahasiswa proyek riil,Program,"[0.85, 0.15, 0.0]"
277,this shit only happened when lulusan kurikulum merdeka masuk kampus,Program,"[0.0, 0.1, 0.9]"
221,cuman bilang jangan berhentikan program kampus mengajar pertukaran mahasiswa merdeka wirausaha merdeka beta anak maluku program sngat bagus bisa lihat pendidikan baratjawa beda dan bisa belajar,Program,"[0.95, 0.05, 0.0]"
35,program bagus kampus merdeka,Program,"[0.95, 0.05, 0.0]"
257,program kampus merdeka memang bagus banget,Program,"[0.95, 0.05, 0.0]"
279,program merdeka belajar kampus berlanjut merasai msib cuy,Program,"[0.8, 0.2, 0.0]"
197,maksudnya nadim suka hasil implementasi kampus merdeka programnya karen mahasiswa bisa kesempetan berekaplorasi,Nadiem,"[0.9, 0.1, 0.0]"
167,kampusnya didorong arah vokasi program magang merdeka dan kolaborasi kampus industri,Program,"[0.85, 0.15, 0.0]"
169,merdeka belajar kampus merdeka kayak merdeka,Program,"[0.4, 0.5, 0.1]"
29,bawa serta kurikulum merdekanya bahkan hasilnya kontroversi tuh kampus merdeka doktor dadakan,Program,"[0.0, 0.1, 0.9]"
78,hapus kampus merdeka,Program,"[0.0, 0.1, 0.9]"
165,kampus merdekajd bebas ajamerdeka,Program,"[0.3, 0.6, 0.1]"
247,semenjak merdeka merdekanya sekolah dan kampus merdeka aturan penting uangnya,Program,"[0.0, 0.1, 0.9]"
90,2 implementasi setengahsetengah kebijakan digitalisasi pendidikan platform kampus merdeka masih belum kampus dan sekolah daerah tidak teknologi apalagi keterbatasan infrastruktur,Program,"[0.0, 0.1, 0.9]"
159,kampus merdeka tapi dijajah rezim quote,Program,"[0.0, 0.1, 0.9]"
191,label e kampus merdeka nder tidak usah aneh merdeka cooooy ah elah,Program,"[0.0, 0.2, 0.8]"
74,gue bingung menentukan keberhasilan nadiem makarim cuplikan video ibukota padahal kampus merdeka berguna banget,Nadiem,"[0.1, 0.8, 0.1]"
241,kampus merdeka bagus jujur mahasiswa kampus merdeka terbantu banget ningkatin skill dunia kerja apalagi program msib dkk,Program,"[0.95, 0.05, 0.0]"
127,kampus merdeka pejabat bukan rakyat masih sehat,Program,"[0.0, 0.1, 0.9]"
155,kampus merdeka paham pastinya arti merdeka bebas sebebasbebasnya duit jabatan kontribusi positifnegatif penting tidak usah bahlil ketum pedih diperjuangin tau-tau hc si rapi amat tidak kampusnya (tertawa),Program,"[0.0, 0.1, 0.9]"
104,jangan lupa sumbangan pendidikan nya kampus merdeka minusnya uang kuasa,Program,"[0.0, 0.1, 0.9]"
25,"- ""program bagus kampus merdeka",Program,"[1.0, 0.0, 0.0]"
24,"- ""bagus jaman nadiem mahasiswa kerasa banget program kampus merdeka",Nadiem,"[1.0, 0.0, 0.0]"
262,"- ""tapi smenjak kampus merdeka dpet benefitnya mbkm mandiri studi independen mungkin lihatnya sisi",Program,"[1.0, 0.0, 0.0]"
150,"- ""kampus merdeka mungkin strategi meluluskan akselerasi merdeka aturan2 reguler kampus merdeka",Program,"[0.0, 1.0, 0.0]"
172,"- ""kan slogannya kampus merdeka merdeka melakukan apapun tidak perduli konsekuensi nya",Program,"[0.0, 0.0, 1.0]"
288,"- ""yassalam mamam tuh kampus merdeka",Program,"[0.0, 0.0, 1.0]"
182,"- ""kan pakai kurikulum merdeka kampus merdeka ukt merdeka merdeka suka-suka",Program,"[0.0, 0.0, 1.0]"
231,"- ""plsss indonesia wapres sudah jelek jangan menteri pendidikan jelek tidak mau magang merdeka dan kampus mengajar jangan dihapus ganti nama boleh iisma bagus sih tapi hmm dampaknya tidak bagitu masyarakat",Nadiem,"[0.0, 0.0, 1.0]"
114,"- ""disini kayak anak-anak kampus merdeka tapi nyeduh kopifotocopy dokumen tidak usia emas tapi dimutasi sea negara prospeknya jelek",Program,"[0.0, 0.0, 1.0]"
280,"- ""terima kasih kampus merdeka butuhkan stres",Program,"[0.0, 0.0, 1.0]"
156,"- ""kampus merdeka panik amat si bawa bawa ketumnya",Program,"[0.0, 0.0, 1.0]"
89,"- ""imo mengomongkan pendidikan era nadiem we already know merusak sistem pendidikan indonesia level sd perguruan kampus merdeka kegagalan mengubah sistem pembelajaran kampus",Nadiem,"[0.0, 0.0, 1.0]"
217,"- ""pantesan kampus merdeka tidak bubar alhamdulillah kesempatan msib",Program,"[1.0, 0.0, 0.0]"
175,"- ""kayaknya kegelapan teman-teman kuliah tidak yakin dan proper kampus merdeka sejenisnya",Program,"[0.0, 0.0, 1.0]"
244,"- ""sedih pokoknya program merdeka belajar masuk kontrak indikator kinerja utama pasti kena push pejabat kampus masih sih terserah nilai iku sudah memenuhin bkd sudah",Program,"[0.0, 0.0, 1.0]"
199,"- ""buruh dan pembantu miris kampus merdeka sekolah merdeka ndasmu diam jago banget ngebacot memang mendikbud",Nadiem,"[0.0, 0.0, 1.0]"
266,"- ""tapi jangan deh serius mending intern benefitnya oke ambil kursus atau ikutan program kampus merdeka",Magang,"[1.0, 0.0, 0.0]"
65,"- ""tidak tau dibidang pendidikan formal tuh tapi informal atau perguruan program mbkm atau kampus merdeka works loh magang atau stupen nya amat samgat bagus mahasiswa skill lulus dan gampang dapat kerja",Magang,"[1.0, 0.0, 0.0]"
261,"- ""tapi program kampus merdeka nya bagus banget",Program,"[1.0, 0.0, 0.0]"
70,"- ""gua tidak belajar mobile development program magang kampus tidak boleh keluar kota kota bengkulu industri memakai jasa developer sangat tapi program kampus merdeka memiliki kesempatan thanks",Magang,"[1.0, 0.0, 0.0]"
240,"- ""butuh bbh ala kampus merdeka",Program,"[0.0, 1.0, 0.0]"
87,"- ""iisma awardee ala kampus merdeka by nadiem prestasi",Nadiem,"[1.0, 0.0, 0.0]"
27,"- ""view gua penerima manfaat kampus merdeka gua belum sektor terdampaknya but calling him gagal total sangat amat buzzer",Program,"[1.0, 0.0, 0.0]"
5,"- ""program agak berhasil cuman kampus merdeka terseok seok",Program,"[0.5, 0.0, 0.5]"
179,"- ""kebijakan bagus cuman belum matang dan pembenahan kayak kampus merdeka gua suka tapi izin kampus asalnya tidak",Program,"[0.5, 0.0, 0.5]"
210,"- ""nadiem bagus kampus merdeka nya doang anjir sisanya ampaz",Nadiem,"[0.2, 0.0, 0.8]"
246,"- ""seenggaknya kampus merdeka benefitnya tidak 100 but still",Program,"[0.2, 0.8, 0.0]"
32,"- ""tuh kayak bikin program tapi tidak memikirkan implementasinya dituntut program kampus merdeka banget sudah sistem pelaporan seabrek otak tidak kusut mengurus pt vokasi tapi harus disamain kayak akademik",Program,"[0.0, 0.0, 1.0]"
281,"- ""unpopular opinion syukur dan bangga bidang diktinya program kampus merdeka plus minus kekurangan pasti menteri berani berinovatif pendapat",Nadiem,"[1.0, 0.0, 0.0]"
211,"- ""nadim ku nilai gagal menteri berdasar kurikulum merdeka terlalu merdeka",Nadiem,"[0.0, 0.0, 1.0]"
40,"- ""kampus merdeka oke sih",Program,"[1.0, 0.0, 0.0]"
295,"- ""yupsss setuju kalo program kampus merdeka kuliah sangat worth",Program,"[1.0, 0.0, 0.0]"
283,"- ""kampus merdeka oke merasakan sisanya mungkin tidak tau hehe",Program,"[0.8, 0.2, 0.0]"
108,"- ""jujur pasti masih minusnya tapi tidak bisa bohong program berdampak kampus merdeka bikin sadar akademik butuh pengalaman kerja batu lonjatan mengurangi pengangguran freshgraduate",Program,"[0.9, 0.1, 0.0]"
214,"- ""noh pemerataan pendidikan bukan bikin program kampus merdeka iisma iya bagus tapi lucu jomplang banget kondisinya",Program,"[0.2, 0.3, 0.5]"
95,"- ""kampus menerapkan kurikulum merdekamerdeka belajarmengajar penting berikan gelar",Program,"[1.0, 0.0, 0.0]"
28,"- ""mengasih kritik tapi menurutku mahasiswa merasakan kurikulum merdeka sangat terbantu program kampus merdeka sangat memfasilitasi persiapan karir potensi dan minat tidak bisa didapat pembelajaran kampus",Program,"[1.0, 0.0, 0.0]"
237,"- ""termasuk mendukung merdeka belajar mendobrak status quo kampus berlari bukan nyaman bahan ajar tak berubah statement bukan merujuk personal sistem bahkan hingga tidak mampu membuat lompatan dunia keilmuan",Program,"[1.0, 0.0, 0.0]"
54,"- ""dilihat deh kampus merdeka link dan match dicitacitakan musnah akibat keberpihakan negara company belum regulasi memadai melindungi mahasiswa interndikampus merdeka atau bukan berpotensi ekploitasi peserta sih",Program,"[0.0, 0.0, 1.0]"
13,"- ""anjing mhs angkatan nehh tonedeaf amat mahasiswa krisis disiapkan budak korporat penurunan ekonomi shifting perception diakibatkan kampus merdeka dan permintaan company menggila",Program,"[0.0, 0.0, 1.0]"
97,"- ""instansi dititipin merdeka belajar mumet dipasrahin mahasiswa bisa praktek tapi teori dasarnya plangplong dikonversi mata kuliah penting kayak penulisan karya ilmiah dan disetujui kampus bisa menulis skripsi ujung2nya ngejoki",Program,"[0.0, 0.0, 1.0]"
204,"- ""merdeka dimane gara-gara kuliah gratis mahasiswa suruh kerja kampus kip dicabutin pengusaha kalo pejabat aneh-aneh memang kelakuannye",Program,"[0.0, 0.0, 1.0]"
164,"- ""kampus merdeka tidak memerdekakan",Program,"[0.0, 0.0, 1.0]"
187,"- ""komersialisasi pendidikan ptnbh kegagalan kampus merdeka",Program,"[0.0, 0.0, 1.0]"
205,"- ""bahas kebijakan merdeka belajar kampus jurusanku tidak sepenuhnya dukung atau bahkan 1 1nya jurusan tidak support harus konversi 1 semester pembelajaran next we launch program kolaborasi internship career centre",Program,"[0.0, 0.0, 1.0]"
61,"- ""frnomena magang kalangan mahasiswa bergelora jaman kampus merdeka magang belajarnya",Magang,"[1.0, 0.0, 0.0]"
43,"- ""ukt kampus negeri manusiawi kurikulum merdeka bagus tapi tidak cocok masyarakat indonesia kurikulum kolonial tidak apa-apa",Anggaran,"[1.0, 0.0, 0.0]"
63,"- ""tidak pionir demonya sudah wajib kampus merdeka",Program,"[0.0, 0.0, 1.0]"
250,"- ""serius mahasiswa pakai seksi kampus intelek banget anak-anaknya atau modal kurikulum merdeka masuk kampus",Program,"[0.0, 0.0, 1.0]"
53,"- ""dibaca adik2 merdeka belajar kampus merdeka bukan melupakan adab nyentrik sah sah tapi jangan lupa adabnya indonesia memiliki standar kesopanan orang-orang masih ngeyel pertanyaannya",Program,"[0.0, 0.0, 1.0]"
222,"- ""pemilihan rektor campur padahal kampus merdeka merdeka berbohong model mulyono",Program,"[0.0, 0.0, 1.0]"
192,"- ""gede gaji anak magang kampus merdeka nder mending skip",Magang,"[0.2, 0.0, 0.8]"
119,"- ""kalo tolol aplikasi bisa menghidupi kampus merdeka sangat bagus sudah digaji",Program,"[1.0, 0.0, 0.0]"
93,"- ""namanya kampus merdekamerdeka aturanalias karepe dewe",Program,"[0.0, 0.0, 1.0]"
20,"- ""program kampus merdeka hadohh program ngabisin uang rakyat programnya tidak tidak nyambong",Program,"[0.0, 0.0, 1.0]"
18,"- ""alumni kampus merdeka sudah ratusan semoga program dilanjutin dan mas gibran biar mahasiswa benerbener matang dan bersaing dunia kerja biar gen dan generasi bisa keren",Program,"[1.0, 0.0, 0.0]"
255,"- ""sistem pendidikan memang belum sempurna tapi program mas menteri nadiem oke program kampus merdeka setau program benaran rebutan mahasiswa indonesia keponakan berkalikali daftar tapi belum rezeki lolos",Nadiem,"[1.0, 0.0, 0.0]"
189,"- ""kurikulum kuliah sudah ditata rapi dan tbtb si karim mendikbud merubah kurikulum kampus merdeka korban dosen kampus naikin ukt bahkan usul pinjol salah alternatif nya korban mahasiswai",Nadiem,"[0.0, 0.0, 1.0]"
71,"- ""habis diceritain adek kalo magang anak unair magang wajib kampus bukan magang merdeka dapat gaji magang dapat gaji kampusnya",Magang,"[1.0, 0.0, 0.0]"
62,"- ""2 8 gaji magang msib kampus merdeka",Magang,"[1.0, 0.0, 0.0]"
147,"- ""kampus merdeka kampus kapitalis dilepas bikin kebijakan biar neraca tidak merah",Program,"[0.05, 0.05, 0.9]"
213,"- ""niatnya kampus merdeka eh kampus romusha",Program,"[0.0, 0.0, 1.0]"
102,"- ""sejarah ohara one piece pemerintahan dunia tidak bisa kontrol intelek dan ilmuwan sebarluaskan kebenaran publik buster callbumi hanguskan kayak politik utang budi dan bukan kampus merdeka tapi",Program,"[0.0, 0.05, 0.95]"
200,"- ""mending kalo memang keterikatan mitra kayak msib kampus merdeka magang mandiri tidak bisa mengikuti dosen capek benar",Magang,"[0.05, 0.05, 0.9]"
203,"- ""merdeka belajar tidak real late kebiasaan indonesia suka buka hp bablas buka tiktokdan teman temenku tidak niat belajar pas bawa hpujung ujung nya foto foto pakai filter super alaymending kayak metode kampus materi",Program,"[0.0, 0.05, 0.95]"
85,"- ""i sih kampus merdeka kan poin gue agak tidak sepaham kurikulum tapi upaya menjembatani gap terlalu kampus industri walaupun sarjana diharapkan outputnya akademisi tapi terjun industri",Program,"[0.1, 0.2, 0.7]"
100,"- ""iya nih penting banget pemaksimalan bonus demografi kampus merdeka solusi ngejembatani kebutuhan tenaga kerja industri mantap",Program,"[0.95, 0.05, 0.0]"
68,"- ""girl kayanya tidak were kurikulum kampus merdeka rn kebijakan mndiknud ganti maybe presentasi bisa dihilangkan",Program,"[0.05, 0.15, 0.8]"
252,"- ""setuju banget kampus merdeka bisa solusi mahasiswa praktik biar bisa mencoba ilmu dipelajari",Program,"[0.95, 0.05, 0.0]"
287,"- ""kalo menteri pendidikan bikin kurikulum merdeka dan program kampus merdeka fokusnya salah satunya literasi",Nadiem,"[0.1, 0.8, 0.1]"
39,"- ""menteri makarim sudah benar kampus merdeka salah program mahasiswa tempur whbs wisuda",Nadiem,"[0.9, 0.1, 0.0]"
22,"- ""kampus merdeka is fine",Program,"[0.4, 0.6, 0.0]"
272,"- ""tapi kayak kampus merdeka sangat bermasalah dan keraguan gue msib gue tidak bergantung msib gue daftar magang digilab bsi program prodi gue bsi",Program,"[0.0, 0.05, 0.95]"
116,"- ""kalo bisa manage dan course diambil relevan dan diminatinya silakan coba daftar kampus merdeka tapi kalo tidak bisa baik ditunda",Program,"[0.2, 0.6, 0.2]"
111,"- ""program bagus kampus merdeka",Program,"[0.95, 0.05, 0.0]"
234,"- ""kak kalo belum kerja saranku magang merdeka kalo upskill stupen kalo fokus akademik iisma pertukaran pelajaran atau kampus mengajar",Magang,"[0.9, 0.1, 0.0]"
92,"- ""share pengalaman studi independen mitra revou bisa dipilih bidang diminati tapi rata-rata teknologi pokoknya semester kalo wajib pantengin ignya kampus merdeka",Magang,"[0.8, 0.2, 0.0]"
278,"- ""daftar kak situs kampusmerdeka pantengin ignya dan info durasi programnya 1 semester pilih magang studi independen iisma atau kampus mengajar pribadi stupen seleksinya pilih mitra",Magang,"[0.1, 0.8, 0.1]"
2,"- ""magang riset kkn 4 kampus merdeka 1 tidak kampus tetapi ukt bayar full",Magang,"[0.1, 0.2, 0.7]"
180,"- ""keputusan mengikuti programprogram tangan mahasiswa minat dan tujuan peraturan program merdeka belajar kampus merdeka mbkm tidak",Program,"[0.05, 0.15, 0.8]"
190,"- ""kurikulum merdeka termasuk program mbkm merdeka belajar kampus merdeka perguruan indonesia tidak bersifat wajib mahasiswa tetapi bersifat fleksibel dan pilihan meskipun mbkm menawarkan manfaat",Program,"[0.8, 0.2, 0.0]"
188,"- ""korban kampus merdeka pasti relate",Program,"[0.0, 0.05, 0.95]"
236,"- ""satusatunya bagus nadiem program kampus merdeka",Nadiem,"[0.9, 0.1, 0.0]"
91,"- ""ingat banget pas salah dosen bilang kampus mengajar ngalieurkeun benaran seemosi dan disetujui dosen tapi memang semenjak kampus merdeka kurikulum berubah total dan pas awal semester tuh dosen pas banget pusing nya",Program,"[0.0, 0.05, 0.95]"
103,"- ""jangan diulti entar diserang fanboy kampus merdeka",Program,"[0.05, 0.15, 0.8]"
106,"- ""jujur menurutku program merdeka belajar sangat bagus banget anak kuliahan sudah merasai manfaatnya kampus mengajar dan msib mungkin jenjang sekolah belum bisa dikasih kurikulum merdeka belum atau tidak cocok plus minusnya",Program,"[0.95, 0.05, 0.0]"
64,"- ""gapapa kak akupun prefer kampus merdeka sih kayak pmm magang",Program,"[0.9, 0.1, 0.0]"
125,"- ""kampus merdeka merdeka merdekanya kontol menyusahkan iye regulasi regulasi tahi",Program,"[0.0, 0.0, 1.0]"
83,"- ""huhu kebijakan kampus merdeka dibarengin kampus ptnbh ngejar akre",Program,"[0.05, 0.15, 0.8]"
99,"- ""iya nih kampus merdeka bisa solusi ngejar ketertinggalan dalam riset semoga bisa bawa perubahan positif",Program,"[0.85, 0.1, 0.05]"
55,"- ""keributan mending organisasi atau magang kampus merdeka magang seakan trend bersamaan organisasi mahasiswa kehilangan pamornya",Magang,"[0.1, 0.4, 0.5]"
207,"- ""murahnya nilai ipk sarjana kini bisa disebabkan kebijakan program merdeka belajar kampus merdeka mbkm",Program,"[0.05, 0.15, 0.8]"
276,"- ""this one ngeselinnya gua pakai baju kkn tulisannya kampus merdeka memekkkkk",Program,"[0.05, 0.05, 0.9]"
170,"- ""kan kampus merdeka bebas anggap pemiloe sks diambil kampus",Program,"[0.1, 0.2, 0.7]"
243,"- ""sedih protes bbh kampus mengajar dikit program kampus merdeka masih banyakan bbh kampus mengajar 1 2jt dibanding honorer fulltime",Program,"[0.05, 0.15, 0.8]"
66,"- ""gesss gap gen tokoh gen baby bommer mengkiritik menteri gen milineals keyword 1 kampus merdeka 2 work from anywhere gen baby bommer mindsetnya masih offline gen milineals mindsetnya dominan online",Program,"[0.1, 0.8, 0.1]"
96,"- ""kampus merdeka tonjok suka banget ngeinvite meeting last minute",Program,"[0.05, 0.1, 0.85]"
206,"- ""monyetttt dpr sentuh kampus merdeka kuretakkan ginjal",Program,"[0.7, 0.2, 0.1]"
121,"- ""kampus mengajar bantu sekolahsekolah terpencil temenku mengajar sekolah kekurangan guru swasta tapi tidak menarik spp pengeluaran kecil dibanding program kampus merdeka uang saku bulanannya setengahnya uang saku msib",Program,"[0.2, 0.3, 0.5]"
259,"- ""talk about kampus merdeka programnya bagus mahasiswanya berkembang dan eksplor especially my major tapi kayak sasarannya",Program,"[0.7, 0.2, 0.1]"
23,"- ""bagus ilangin s1 fokus akademik penyetaraan d4 beasiswa negeri 1 semester program summer camp kampus merdeka hampir kkn",Program,"[0.85, 0.1, 0.05]"
168,"- ""kan dananya memang a ga bisa ganggu gugat deh hirauin mengomong iismambkmkampus merdeka yaudah biarkan mengomong kak mengomong tidak dapat scholarshipikut exchange program highlight jalan nya",Program,"[0.6, 0.3, 0.1]"
15,"- ""buka app anjenk anjnek kampus merdeka apalah",Program,"[0.05, 0.05, 0.9]"
267,"- ""tapi kalo nya masih itu2 sistem sebagus apapun rancang dana kepotong pengurusan panitia ambil memahami belum nepotisme hadeh tidak kelar2 2 mengikuti kampus merdeka lemah nya",Program,"[0.05, 0.15, 0.8]"
49,"- ""data bisa landasan kampus merdeka urgent dasarnya tools targetnya bisa cepat lulus kompetensi dunia kerja jangan heran kurikulum kampus merdeka sarjana bisa dikatakan adaptasi kurikulum vokasi",Program,"[0.75, 0.2, 0.05]"
82,"- ""hueek anjir semster 5 disuruh magang tidak daftar smib dan nyemplung kampus merdeka kre2 an huhu untung diangkut magang ku magang",Magang,"[0.1, 0.2, 0.7]"
230,"- ""pkl belum anggepan mengenyam 4smt mostly mempelajari ilmunya belum praktek belum menentukan konsentrasi mungkin smt 5 mah sibuk cari pengalaman iku volunteer atau join organisasi apply program kampus merdeka bisa too young for this kind of work",Magang,"[0.05, 0.15, 0.8]"
138,"- ""kampus merdeka merdekanya diam merdeka kalo bla bla bla nya kalo e nya diam elaborasi bla bla blakalo r nya rawr kocak sekelas bareng bialng rawr nya",Program,"[0.05, 0.15, 0.8]"
38,"- ""bongkar anak magang kampus merdeka dpr 50 titipan jastip gratifikasi sudah level terbawah anjir",Magang,"[0.05, 0.05, 0.9]"
98,"- ""isnt kampus merdeka",Program,"[0.1, 0.8, 0.1]"
256,"- ""sistem pendidikannya sucks kurikulum merdeka tidak jelas mapel bahasa inggris bentar dihapus kampus merdeka apalagi semester 1 otak sudah dicuci magang magang magang semester 7 giliran tugas gangerti padahal kuliah perguruan sejatinya belajar",Program,"[0.05, 0.05, 0.9]"
37,"- ""bitter truth of kariran indonesia gue aktif bagi-bagi tips komen sudah coba teknik tidak mutlak lolos sedihnya bahkan msib kampus merdeka memudahkan budaya hiringnya memang masih indonesia",Program,"[0.7, 0.2, 0.1]"
139,"- ""kampus merdeka jangan udahin nadiem merasai",Program,"[0.8, 0.1, 0.1]"
225,"- ""pengetahuan diperoleh masyarakat program kampus merdeka merdeka belajar perguruan berkewajiban membekali mahasiswa proses magang dan praktik kerja pelengkap kompetensi mahasiswa lulus",Program,"[0.85, 0.1, 0.05]"
1,"- ""magang salary segitu gede banget nder magang kampus merdeka jakarta 28",Magang,"[0.85, 0.1, 0.05]"
