id,text,aspect_category,sentiment_prob
309,masa tenang aja masih ada yang curang apalagi pemilihan yaa hati2 aja awasin tuh yang kemarin ketahuan bagi2 sembako,Anies-Sandi,"[0.0, 0.1, 0.9]"
310,tidak akan diberi petunjuk orangorang zalim tetap haram pemimpin kafir,Ahok-Djarot,"[0.0, 0.05, 0.95]"
312,syukur lembar c6 sudah di tangan tidak sabar mau colok matanya ahok,Ahok-Djarot,"[0.0, 0.0, 1.0]"
313,penista agama,Ahok-Djarot,"[0.0, 0.0, 1.0]"
314,itu kan rejeki kasihan mereka yang sudah dukung tapi tidak dapat,Anies-Sandi,"[0.0, 0.2, 0.8]"
315,ahokers tukang plintirlihat nehh,Ahok-Djarot,"[0.0, 0.1, 0.9]"
316,kepada warga yang merayakannya terima sembakonya jangan pilih pemberinya,Anies-Sandi,"[0.0, 0.05, 0.95]"
318,harus dan pasti gubernur baru yang lama udah bosan,Ahok-Djarot,"[0.0, 0.1, 0.9]"
320,kalau ahok lawannya djarot aku mungkin pilih djarot karena memang ahok perlu belajar lebih baik mengenai humas dan diplomasi,Ahok-Djarot,"[0.1, 0.4, 0.5]"
321,ini hoaks ingat muktamar nu sudah wajibkan nahdliyin pilih pemimpin muslim,Ahok-Djarot,"[0.0, 0.05, 0.95]"
323,beberkan kronologi pengusiran dirinya setelah sholat jumat,Ahok-Djarot,"[0.0, 0.7, 0.3]"
324,hanya iblis yang ingin menghalanghalangi manusia yang mau beribadah di masjid tetap semangat ya pak djarot,Ahok-Djarot,"[0.9, 0.1, 0.0]"
325,dilarang pilih cagub nonmuslim habib pilih djarot,Ahok-Djarot,"[0.1, 0.2, 0.7]"
326,aneh dan makin aneh sesama umat sendiri di usir,Ahok-Djarot,"[0.0, 0.1, 0.9]"
327,bagi2 sembako gratis tim itu melanggar pasal 73 ayat 1 uu no10 thn 2016,Anies-Sandi,"[0.0, 0.05, 0.95]"
328,mui sesalkan pemberian gelar sunan untuk ahok,Ahok-Djarot,"[0.0, 0.1, 0.9]"
330,pengamat polisi terkesan berpihak pada ahok,Ahok-Djarot,"[0.0, 0.2, 0.8]"
331,Tweet: kubu badja sindir anies soal spanduk jakarta bersyariah djarot,Ahok-Djarot,"[0.1, 0.8, 0.1]"
332,virallbocah ini injak2 baju kotak2 karena merasa kecewa,Ahok-Djarot,"[0.05, 0.05, 0.9]"
333,turun pangkat saja jakarta tidak butuh penista agama seperti kamu iya kamu,Ahok-Djarot,"[0.0, 0.05, 0.95]"
334,mulut semakin jorok itu pertanda suara anies semakin kuat di,Anies-Sandi,"[0.85, 0.1, 0.05]"
NA,"jika pkb dukung di putaran ke2 maka siapsiap saja ditinggalkan pemilih umat islam di pemilu 2019
(Tidak ada aspek yang relevan)

Tweet: waduh ahokdjarot gunakan apbd untuk alat kampanye putaran kedua",Ahok-Djarot,"[0.0, 0.05, 0.95]"
337,sedihnya hari ini indonesia hanya sebatas jakarta bhinneka hanya sebatas soal ahok semata,Ahok-Djarot,"[0.05, 0.15, 0.8]"
338,pak djarot menangis pimpin ada apa ya cek,Ahok-Djarot,"[0.05, 0.1, 0.85]"
339,kami sangat rasa kehilangan bapak ahok,Ahok-Djarot,"[0.9, 0.05, 0.05]"
340,ohh jadi mereka itu tertib karena ya terus ada gub baru mereka tidak tertib lagi,Anies-Sandi,"[0.05, 0.1, 0.85]"
341,kafirrrrrr dan menista ya iqra iqra iqra,Ahok-Djarot,"[0.0, 0.0, 1.0]"
342,lihat raut wajah bpk djarot bikin miris sabar kuatkan,Ahok-Djarot,"[0.05, 0.1, 0.85]"
NA,"remuk negara nyata dalam pembohongan sangat nyata masih belum terasa sejak dulu dan saat ini mulai pakai otak
(Tidak ada aspek yang relevan)

Tweet: orang2 tidak tahu diriikut pakai sarana umum tapi hina gubernurnya sendiri",Ahok-Djarot,"[0.85, 0.1, 0.05]"
345,remuk hatiku lihat beliau,Ahok-Djarot,"[0.8, 0.1, 0.1]"
NA,"ya beginilah politik indonesia jaman sekarang menyedihkan
(Tidak ada aspek yang relevan)

Tweet: mental tempe jadi benci hukum indonesa mental badja terus berjuang",Ahok-Djarot,"[0.9, 0.05, 0.05]"
NA,"kematian hukum kebenaran di indonesia
(Tidak ada aspek yang relevan)

Tweet: ada tangis sedih pak djarot pd yg dipimpin di balai kota cek",Ahok-Djarot,"[0.05, 0.1, 0.85]"
350,lebih mulia buruh di sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak,Ahok-Djarot,"[0.8, 0.1, 0.1]"
NA,"habiburokhman sindir via
(Tidak ada aspek yang relevan)

Tweet: buahahahhaha emang siapa yang merayakan bisa gak pendukungmu merayakan tanpa di bayar",Anies-Sandi,"[0.05, 0.1, 0.85]"
353,saksi ahokdjarot tolak tandatangani rekapitulasi suara pilkada,Ahok-Djarot,"[0.05, 0.15, 0.8]"
354,bagaimana dengan pak mereka khususnya di abused tiap hari oleh kaum islamist radicals,Ahok-Djarot,"[0.05, 0.05, 0.9]"
355,deddy corbuzier sindir karangan bunga ahok,Ahok-Djarot,"[0.05, 0.1, 0.85]"
NA,"bawa ciduk pro
(Tidak ada aspek yang relevan)

Tweet: takjub sebegitu besarnya cinta warga dki pada geli sama kalimatkalimat dalam",Ahok-Djarot,"[0.85, 0.1, 0.05]"
NA,"yah namanya juga manusia suka khilaf yang paling disayang ayang diajak buat komitment b paling ujungujungnya nyesel
(Tidak ada aspek yang relevan)

Tweet: salah satu faktor kekalahan kita adalah kurang kompak dalam memukul balik isu agama",Ahok-Djarot,"[0.05, 0.15, 0.8]"
360,untuk yang menang kerja aja dulu jangan banyak nuntut belom belom kok banyak maunya,Anies-Sandi,"[0.05, 0.15, 0.8]"
361,enak sih nanti gubernur baru ini tinggal terima rapi,Anies-Sandi,"[0.8, 0.15, 0.05]"
362,bukti begtiu dicintai warganyanamun kalah terhornat karna kelicikan yang menjijikan dari lawanya,Ahok-Djarot,"[0.7, 0.2, 0.1]"
363,makin stress dipikiran cuma duit itung 4000 bunga x rp 200000 udah berapa dananya tapi cinta ke melebihi materi,Ahok-Djarot,"[0.75, 0.2, 0.05]"
364,saya sarankan di dpr bikin pansus karangan bunga atau undang lsm untuk bentuk tim pencari fakta karangan bunga dari pada jadi gila,Ahok-Djarot,"[0.05, 0.25, 0.7]"
365,karangan bunga yang sindir ahok djarot dirusak,Ahok-Djarot,"[0.1, 0.2, 0.7]"
366,sebentar lagi pada komen apa nih mas settingan pencitraan apa disuruh ahok lagi hahaha,Ahok-Djarot,"[0.05, 0.15, 0.8]"
367,kita gembira atas bunga2 buat kaga juga bahas2 soal as tapi kenapa yang benci tetep fokus sama yaaa perhatian kalian,Ahok-Djarot,"[0.7, 0.2, 0.1]"
368,para pendukung yang menang pada stres ni ya melihat kembang ke ahokdjarot hati rakyat tidak bisa dibohongi menanglah karena menang,Ahok-Djarot,"[0.85, 0.1, 0.05]"
369,mungkin seperti ini ya rasanya dipaksa putuslantas dikawin paksa sama bandot bini 5susah move onnyah,Ahok-Djarot,"[0.6, 0.2, 0.2]"
370,kira kira kalau karangan bunga ahokdjarot nyasar ke rumah anis orang orang bakal ngomong apa ya,Ahok-Djarot,"[0.2, 0.6, 0.2]"
371,tidak masuk muri mungkin bisa diusulkan masuk,Ahok-Djarot,"[0.7, 0.25, 0.05]"
372,wah galon nya banyak pak saingan ni ye sama bunganya pak,Ahok-Djarot,"[0.3, 0.6, 0.1]"
373,dalam catatan sejarah dunia baru cuma yang kalah kebanjiran bunga,Ahok-Djarot,"[0.85, 0.1, 0.05]"
374,hati hati komentar tentang ujung2nya anda dituduh nyinyir,Ahok-Djarot,"[0.1, 0.8, 0.1]"
375,tukang karangan bunga yang tidak pilih ahok apa masih terima orderan masa mau buatin bunga buat orang kapir,Ahok-Djarot,"[0.05, 0.05, 0.9]"
376,jakarta tanpa pak ahok bagaikan bis tanpa om telolet om,Ahok-Djarot,"[0.85, 0.1, 0.05]"
392,karangan bunga yang dikarangkarang untuk sungguh kegilaan pasca kegilaan tuntutan jpu kasus,Ahok-Djarot,"[0.05, 0.15, 0.8]"
393,apakah kafir itu tidak berlaku lagi jika,Ahok-Djarot,"[0.1, 0.6, 0.3]"
394,untuk pembenci pak basuki benci boleh goblok jangan,Ahok-Djarot,"[0.85, 0.1, 0.05]"
395,pengamat cara yang digunakan untuk jungkalkan ahokdjarot mirip strategi isis,Ahok-Djarot,"[0.9, 0.05, 0.05]"
398,membuktikan bahwa tak selamanya mantan itu digantikan dengan yang lebih baik,Ahok-Djarot,"[0.8, 0.15, 0.05]"
400,sederhana aja kan ya orang yang mempertanyakan soal susah move on berarti cuma yang sok skeptis dan tim kontra ahok,Ahok-Djarot,"[0.85, 0.1, 0.05]"
402,ancam polisikan sutradara video rasis kampanye ahokdjarot minta bayaran sesuai kontrak,Ahok-Djarot,"[0.05, 0.15, 0.8]"
405,menata jakarta bukan menata katakata,Anies-Sandi,"[0.05, 0.15, 0.8]"
406,pilkada dki 2017 itu sangat rasis dan agamis buktinya ras china pilih ahok 100 dan pemeluk kristen pilih ahok 100,Ahok-Djarot,"[0.05, 0.05, 0.9]"
407,lholho ini kenapa pendukung ahok dp 0 teruntuk kaum dhuafa situ kan uangnya sudah banyak bomb,Ahok-Djarot,"[0.05, 0.1, 0.85]"
408,dulu tidak pernah terpecah belah tapi sejak ada orang asing terpecah broken heart,Ahok-Djarot,"[0.05, 0.1, 0.85]"
409,hahaha sudah tidak adil nih bangsa kalian masih mau milih no 2 cina hah speaknoevil,Ahok-Djarot,"[0.05, 0.05, 0.9]"
410,tidak akan diberi petunjuk orangorang zalim tetap haram pemimpin kafir fire fire,Ahok-Djarot,"[0.05, 0.05, 0.9]"
411,jangan sampai allah mengazab kalian wahai orang2 muslim yang memilih pemimpin kafir high voltage high voltage,Ahok-Djarot,"[0.05, 0.05, 0.9]"
412,saya tidak bisa move on sampai sekarang lihatin ahok djarot kalah slightly frowning face,Ahok-Djarot,"[0.85, 0.1, 0.05]"
413,masih baper tentang ahokdjarot disappointed face,Ahok-Djarot,"[0.85, 0.1, 0.05]"
414,bukan untuk memenangkan aniessandi tetapi untuk mengalahkan ahokdjarot tarik kesimpulannya sendiri yep,Anies-Sandi,"[0.1, 0.8, 0.1]"
415,sembako murah ala timses ahokdjarot langgar uu pemilu suap suara model begini menghina kecerdasan warga,Ahok-Djarot,"[0.05, 0.05, 0.9]"
416,kok rasa2nya ahokdjarot bakal kalah ya gerakan dan tindakan paslon 3 gencar dan mengerikan face screaming in fear face screaming in fear,Ahok-Djarot,"[0.05, 0.15, 0.8]"
417,itu yang ngomong jangan pilih ahok djarot pernah merasakan banjir tidak sih pouting face,Ahok-Djarot,"[0.85, 0.1, 0.05]"
419,tolong bapak gubernur knp sampai saat kjp anak saya tidak turun juga sudah hampir 4 bulan menjelang pilkada dki sampai sekarang confused face,Ahok-Djarot,"[0.05, 0.15, 0.8]"
420,kafir tetap haram pemimpin kafir fire fire fire fire,Ahok-Djarot,"[0.05, 0.05, 0.9]"
NA,"Tweet: beberkan kronologi pengusiran dirinya setelah sholat jumat

Tweet: awas serbuan warga wahabi dari bogor dan depok

Tweet: dipecat jadi menteri gimana mau jadi gubernur",Anies-Sandi,"[0.05, 0.15, 0.8]"
NA,"kuota lagi habis makanya tidak mengikuti berita

Tweet: ikut2an untuk kemenangan seenoevil monkey",Ahok-Djarot,"[0.0, 0.05, 0.95]"
426,kalo bete ama m taufik boleh pilih nggak kak soooo pastiiii face with steam from nose face with steam from nose face with tears of joy smiling face with open mouth smiling eyes face with tears of joy grining face with smile eye victory hand,Anies-Sandi,"[0.1, 0.2, 0.7]"
427,anti korupkinerja kerja nyata kebersihan tata ruang kota jakartamakin baik weary face weary face,Ahok-Djarot,"[0.85, 0.1, 0.05]"
428,diberbagai survei debat dimenangkan paslon no 3 nih,Anies-Sandi,"[0.8, 0.15, 0.05]"
429,memilih paslon no 3 yang pernah gagal menjalankan tugas sebelumnya adalah melecehkan akal sehat,Anies-Sandi,"[0.05, 0.05, 0.9]"
430,mendadak santun toleran gini zippermouth face zippermouth face zippermouth face bukan gara deket tgl 19 april kan face with tears of joy face with tears of joy face with tears of joy,Ahok-Djarot,"[0.05, 0.1, 0.85]"
431,kemarin bilang tidak setuju syariah lah ini apa,Anies-Sandi,"[0.05, 0.15, 0.8]"
NA,"Tweet: apa yang kamu mau perangi kalau faktanya benar yang ada pengikutmu cuma bisa caci maki saja

Tweet: rizieq minta pengikutnya untuk ternak akun disosmed jadi jangan heran kalau akun twitter tiba2 diserbu pasukan caci maki grining face with smile eye face screaming in fear face screaming in fear",Anies-Sandi,"[0.05, 0.1, 0.85]"
451,pdip perkuat kemenangan ahokdjarot,Ahok-Djarot,"[0.9, 0.1, 0.0]"
453,hujan sembako dari ahokdjarot jadi sedekah bagi aniessandi,Ahok-Djarot,"[0.1, 0.2, 0.7]"
454,dalam hitungan saya pemenang sesungguhnya dalam adalah tapi mereka harus mengalah untuk kepentingan nasional,Ahok-Djarot,"[0.4, 0.2, 0.4]"
455,terima kasih pak ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
456,sempat terkejut karena bapak ahok kalah dalam versi quick count tidak apaapa tetep keren terus ya pak tetap menginspiras,Ahok-Djarot,"[0.8, 0.1, 0.1]"
458,trimakasih pak atas kinerja bapak degan pak djarot dalam memimpin dki,Ahok-Djarot,"[0.95, 0.05, 0.0]"
459,melihat para harapan itu kembali hidup mereka akan jadi ahok masa depan menyelamatkan nkri dari tikus berdasi,Ahok-Djarot,"[0.95, 0.05, 0.0]"
461,kekuasaan itu tuhan yang kasih tuhan juga yang ambil saya bangga memilih pak ahok,Ahok-Djarot,"[0.9, 0.1, 0.0]"
462,yang 1 itu selama kerja sudah terbukti yang diomongin jadi kenyataan yang 1 nya jadi menteri aja dipecat apalagi ini,Ahok-Djarot,"[0.9, 0.1, 0.0]"
463,tidak apaapa ahok kalah supaya sedikit aman coba ahok menang calo akhirat pada ribet teriakteriak di monas,Ahok-Djarot,"[0.05, 0.1, 0.85]"
464,untuk bpk terima kasih untuk perjuanganmu selama 5 tahun terakhir kami akan terus mendukungmu terbang lebih tinggi lagi,Ahok-Djarot,"[0.95, 0.05, 0.0]"
465,artis pendukung ahok selamati rekannya pendukung anies,Ahok-Djarot,"[0.1, 0.8, 0.1]"
466,saatnya menerima gubernur baru terima kasih kepada gubernur lama sudahi perselisihan mari bersatu untuk maju,Ahok-Djarot,"[0.8, 0.2, 0.0]"
467,kepemimpinan bapak membuat saya bangga menjadi bagian dari pegawai pemerintahterimakasih pak,Ahok-Djarot,"[0.95, 0.05, 0.0]"
471,warga pluit kami pilih ahok karena kerjanya bukan satu etnis,Ahok-Djarot,"[0.95, 0.05, 0.0]"
472,selesai untuk beberapa waktu kami tetap setia,Ahok-Djarot,"[0.9, 0.1, 0.0]"
473,usai nyoblos ahok hanya tersenyum,Ahok-Djarot,"[0.1, 0.8, 0.1]"
474,warga bekasitangerangbogordepok dihimbau agar mencoblos no3jangan no2 dan bagi semua warga dki coblos no2,Ahok-Djarot,"[0.4, 0.2, 0.4]"
475,selamat pagi salam 2 jari untuk,Ahok-Djarot,"[0.9, 0.1, 0.0]"
476,mari kita berdoa agar mereka semua dengan hati yang bersih coblos paslon no 2 berdoa dimulai,Ahok-Djarot,"[0.95, 0.05, 0.0]"
477,meski saya warga sultra tetapi saya dukung ahok djarot untuk gubdki jakarta,Ahok-Djarot,"[0.95, 0.05, 0.0]"
480,kh said aqil sebut djarot sejalan dengan nu,Ahok-Djarot,"[0.9, 0.1, 0.0]"
482,3 hari lagi menuju dari provinsi jambi aku turut mengaminkan tuit ini moga pak purnama dan pak hidayat terpilih,Ahok-Djarot,"[0.9, 0.1, 0.0]"
483,iwan fals saja pilih ahok djarottahu kan konsistennya iwan fals melawan korupsi,Ahok-Djarot,"[0.95, 0.05, 0.0]"
487,pelajaran kesabaran dari the invisible djarot,Ahok-Djarot,"[0.8, 0.2, 0.0]"
488,apa pendapat anda tentang pak ahok pemimpin hebat yang tuhan utus utk indonesia,Ahok-Djarot,"[0.99, 0.01, 0.0]"
489,gantungan kunci ahok berbagai model,Ahok-Djarot,"[0.1, 0.8, 0.1]"
493,djarot ucapkan terima kasih atas syukuran ahok dipenjara,Ahok-Djarot,"[0.2, 0.6, 0.2]"
494,kami mencintaimu ahok and djarot,Ahok-Djarot,"[0.99, 0.01, 0.0]"
495,doaku menyertai jakarta may 2017 basukibtp,Ahok-Djarot,"[0.9, 0.1, 0.0]"
496,1000 lilin untuk pak ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
500,dari ntt untuk bapak ahok basukibtp,Ahok-Djarot,"[0.9, 0.1, 0.0]"
501,manado 1000 lilin harga mati,Ahok-Djarot,"[0.95, 0.05, 0.0]"
502,1000 lilin untuk ahok dari manado,Ahok-Djarot,"[0.95, 0.05, 0.0]"
504,sejuta lilin demi keadilan,Ahok-Djarot,"[0.95, 0.05, 0.0]"
505,semoga bisa menyelesaikan tugas negaranya sampe oktober pas pelantikan gubernur baru supaya apbn saat ini tidak diganggu2 amin,Ahok-Djarot,"[0.8, 0.2, 0.0]"
506,salam sujud dan hormat saya pada pak djarot khabarnya penangguhan tahanan ahok di setujuin dan malam ini pak ahok pulang,Ahok-Djarot,"[0.99, 0.01, 0.0]"
508,dukungan doa dan pemasangan sejuta lilin untuk ahok dari manado untuk indonesia,Ahok-Djarot,"[0.99, 0.01, 0.0]"
511,semangat ya pak djarot doa kami menyertaimu,Ahok-Djarot,"[0.95, 0.05, 0.0]"
513,suatu hari nanti orangorang akan bercerita bahwa batman dan robbin pernah melindungi jakarta,Ahok-Djarot,"[0.9, 0.1, 0.0]"
515,dukungan doa dan pemasangan lilin untuk ahok dari manado untuk indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
516,jerih lelahmu memperjuangkan bangsa ini dari korupsi dan menegakkan kebenaran diperhitungkan oleh tuhan pak gbu,Ahok-Djarot,"[0.95, 0.05, 0.0]"
517,tuhan selalu bersama pak dan keluargakami selalu bersama pak ahok,Ahok-Djarot,"[0.95, 0.05, 0.0]"
518,tetap semangat pak djarot air matamu akan selalu terkenang air mata yang menandakan kecintaanmu untuk indonesia,Ahok-Djarot,"[0.95, 0.05, 0.0]"
520,paduan suara warga di balai kota,Ahok-Djarot,"[0.1, 0.8, 0.1]"
522,demam karangan bunga dukung ahokdjarot menjalar hingga siantar,Ahok-Djarot,"[0.95, 0.05, 0.0]"
523,tidak ada pemimpin di indonesia sebaik jujur tegas dan kerja nyata ahok djarod is the best,Ahok-Djarot,"[1.0, 0.0, 0.0]"
524,integrasi rusun pasar dan bioskop rakyat semasa yang ditunggu kelanjutannya dibawah gubernur baru,Ahok-Djarot,"[0.8, 0.2, 0.0]"
525,hampir tengah malam kami sekeluarga lewat balai kota karena anak mau lihat bunga ternyata sampai monas,Ahok-Djarot,"[0.1, 0.8, 0.1]"
526,ribuan bunga untuk,Ahok-Djarot,"[0.9, 0.1, 0.0]"
527,selalu dihati masuk bui pecatan menteri bloon,Ahok-Djarot,"[0.05, 0.05, 0.9]"
528,indonesia harum bunga ungkapan seribu bahasa cinta,Ahok-Djarot,"[0.9, 0.1, 0.0]"
529,jelas yaaaa bukan abal2 kantor balai kota jakarta,Ahok-Djarot,"[0.8, 0.2, 0.0]"
530,ke balaikota dki jakarta dan kehabisan katakata,Ahok-Djarot,"[0.7, 0.3, 0.0]"
531,bukan hanya di jakarta saja tapi di medan juga,Ahok-Djarot,"[0.7, 0.3, 0.0]"
532,karangan bunga untuk ahok dari kota kecil yang indah,Ahok-Djarot,"[0.95, 0.05, 0.0]"
533,pemenang sejati adalah pemenang hati rakyat udah kalah masih bisa datangkan rejeki buat tukang bungapak,Ahok-Djarot,"[0.95, 0.05, 0.0]"
534,dan djarot semangat sehat2 terus semoga diakhir masa jabatan ini masyarakat dki sadar akan pemimpin sebenarnya,Ahok-Djarot,"[0.95, 0.05, 0.0]"
536,balaikota masih rame kiriman bunga pun masih terus mengalir untuk dan,Ahok-Djarot,"[0.9, 0.1, 0.0]"
537,hari ini wisata ke balai kota mumpung gubernurnya masih pak ahok riang gembira dan gratis penuhnya luar biasa,Ahok-Djarot,"[0.95, 0.05, 0.0]"
540,unik karangan bunga untuk gubernur dki jakarta badja viral di medsos ini salah satunya,Ahok-Djarot,"[0.9, 0.1, 0.0]"
545,heboh papan bunga untuk pak ahok,Ahok-Djarot,"[0.9, 0.1, 0.0]"
552,anies unggul di pemilih muslim ahok kaum pendidikan tinggi totorqq,Anies-Sandi,"[0.1, 0.8, 0.1]"
557,betul tidak pak jokowi trophy trophy oke lah ya pak basukibtp dukung 100,Ahok-Djarot,"[0.95, 0.05, 0.0]"
563,pak anies sepertinya semakin banyak dapat respon negatif dari netizenmakin emosianahy tetap hafalanbadja paling ok smiling face with sunglasses smiling face with sunglasses victory hand,Anies-Sandi,"[0.05, 0.15, 0.8]"
564,kekalahan basuki tjahaja purnamadjarot saiful hidayat di pilkada dki jakarta tidak mempengaruhi elektabilitas pdi victory hand,Ahok-Djarot,"[0.6, 0.3, 0.1]"
565,saya percaya kondisi cuaca beberapa hari sebelum pilkada dki ikut serta memberikan kontribusi positif ke ahokdjarot aku 2 victory hand victory hand,Ahok-Djarot,"[0.95, 0.05, 0.0]"
566,bagi tompi ahokdjarot victory hand victory hand lakukan perubahan positif nih buktinya,Ahok-Djarot,"[0.95, 0.05, 0.0]"
567,positif pdip usung ahokdjarot di pilkada dki 2017 victory hand suara nasional,Ahok-Djarot,"[0.95, 0.05, 0.0]"
568,kalah karena jujur lebih baik daripada menang karena curang heavy check mark heavy check mark initerjadi di pilkada dkimakanya masih iri tidak terima sama ahok,Ahok-Djarot,"[0.9, 0.05, 0.05]"
569,kalah pilkada dki ahok djarot dapat karangan bunga simpati karena teruji dan terukur victory hand victory hand anies sandi menang dapat bunga dp 0,Ahok-Djarot,"[0.95, 0.05, 0.0]"
570,ahokdjarot kalah dalam pilkada tapi menang dalam menjaga integritas berdemokrasi pancasila bangga smiling face with hearteyes,Ahok-Djarot,"[0.95, 0.05, 0.0]"
573,banyak pemimpin agama yang baik tapi pelayan warga yang jujur bersih dan kerja nyata cuma victory hand victory hand,Ahok-Djarot,"[0.9, 0.05, 0.05]"
578,hahakerja nyata victory hand victory hand,Ahok-Djarot,"[0.85, 0.1, 0.05]"
584,ahokdjarot victory hand victory hand meroket,Ahok-Djarot,"[0.95, 0.05, 0.0]"
589,siaran langsung pak ahok grining face with smile eye,Ahok-Djarot,"[0.8, 0.2, 0.0]"
590,ahok di net ahok di ini talkshow,Ahok-Djarot,"[0.05, 0.9, 0.05]"
591,benar deh ikhlas kok tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi dan jadi sosok pemimpin yang berintregitas,Ahok-Djarot,"[0.9, 0.1, 0.0]"
592,kata babe pilih nomor 2 victory hand victory hand victory hand basukibtp pala soang,Ahok-Djarot,"[0.8, 0.15, 0.05]"
593,hasil kerja nyatahasil kerja sudah banyak yang terselesaikan gak pakai janji2 lagitinggal meneruskan yang lain victory hand folded hands fire,Ahok-Djarot,"[0.95, 0.05, 0.0]"
596,cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan folded hands folded hands bukan calon yang cuma ngayal sama jualan kipas,Ahok-Djarot,"[0.95, 0.05, 0.0]"
597,begini program ahokdjarot victory hand victory hand ajak warga bekerja baca selengkapnya,Ahok-Djarot,"[0.75, 0.2, 0.05]"
598,ala ustad cang haris pilih victory hand jangan lupa no 2 pilih yang islami asli berakhlaq dan sudah haji haji djarot,Ahok-Djarot,"[0.8, 0.15, 0.05]"
601,Tweet: lebih baik jadi dosen yang dibanggakan dari pada berharap jadi gubernur dengan cara yang membohongi rakyat dan diri sendiri,Anies-Sandi,"[0.05, 0.15, 0.8]"
604,daftar rumah baru di jakarta yang dp nya 0rp kalau gak terealisasi kau tanggung janji kau di akhirat nanti,Anies-Sandi,"[0.05, 0.15, 0.8]"
606,bagi yang precariat kayak aku ini dp rumah 0 lumayan membantu jadi pasti aku tagih,Anies-Sandi,"[0.7, 0.2, 0.1]"
609,kalo gitu aku mau tagih program dp 0 dari aniessandi,Anies-Sandi,"[0.4, 0.5, 0.1]"
610,sabtu kerjangobrol tentang ternyata ketua rw di komplek rumah teman saya super maksa warga pilih anies demi janji 3 milyar,Anies-Sandi,"[0.05, 0.1, 0.85]"
611,takut kalah jadi buruan bagibagi sembako kayanya lebih cocok jadi pegawai bulog kaleee colek,Ahok-Djarot,"[0.05, 0.15, 0.8]"
612,jenazah ditolak abis solat diusir yang dagang di usir agama jadi jualannya politik mantavvv jiwa cara lu,Ahok-Djarot,"[0.05, 0.05, 0.9]"
613,tapi lawan ahok sekarang jelas tidak lebih baik malah lebih buruk track record kurang komitmen memberantas korupsi nihil,Agus-Sylvi,"[0.05, 0.1, 0.85]"
614,mungkin maksud anies prostitusi dan perjudian di kalijodo harus tertata rapih,Anies-Sandi,"[0.05, 0.15, 0.8]"
615,ih serem terus nanti bilangnya di pitenah,Ahok-Djarot,"[0.05, 0.15, 0.8]"
616,pak sekarang kan lagi masa tenang kok team sukses bapak masih kerja ya bagi2 bunga segala lagi,Agus-Sylvi,"[0.05, 0.15, 0.8]"
617,terlalu tidak bisa diaplikasikan program2 paslon 3 bahkan cenderung tidak bisa nyambung dalam bahasa teknisnya sangat prihatin,Anies-Sandi,"[0.05, 0.1, 0.85]"
619,anis persis kayak orang jualan sabun wangi dipasar kalau ngomong pinter tapi tidak pernah mandi,Anies-Sandi,"[0.05, 0.05, 0.9]"
622,bapak pemenang pilkada 2017 bangundki jangan stres kalau gatotgagal total,Anies-Sandi,"[0.05, 0.15, 0.8]"
625,baru kali ini kau terlihat arogan pak anies saya menjadi tidak yakin untuk memilihmu,Anies-Sandi,"[0.05, 0.15, 0.8]"
626,setelah ko di beberapa polling kini mereka goreng soal kpud tidak netral kamvreetttt,Agus-Sylvi,"[0.05, 0.1, 0.85]"
629,belajar mulai dari yang sederhana kursi dipakai untuk duduk tapi sejak kapan meja jadi tempat duduk pantas aja jadi mendikbud dipecat,Anies-Sandi,"[0.05, 0.05, 0.9]"
630,lho lagu aniessandi menjiplak nyanyian yahudi,Anies-Sandi,"[0.05, 0.05, 0.9]"
632,Tweet: anies dipolisikan karena sebut djarot gusur 300 titik di dki,Anies-Sandi,"[0.0, 0.0, 1.0]"
634,pemimpin yang tegas ataukah pemimpi yang tega,Ahok-Djarot,"[0.0, 1.0, 0.0]"
635,lah ini malah ada pelatihan okoce sabun almaidah,Anies-Sandi,"[0.0, 0.0, 1.0]"
636,jangan kotori lagi balai kota dengan karangan bunga,Ahok-Djarot,"[0.0, 0.0, 1.0]"
638,cara kampanye membuat menteri agama mengeluarkan peraturan larangan kampanye di rumah ibadah sdh jelas menang karna sara,Anies-Sandi,"[0.0, 0.0, 1.0]"
640,perayaan kemenangan tidak pakai papan kembang tapi pakai kambiang merasa bersyukur di abunawas,Anies-Sandi,"[1.0, 0.0, 0.0]"
641,surat kocak untuk anies,Anies-Sandi,"[0.0, 1.0, 0.0]"
644,aniessandi dinilai loyo sehingga berpotensi dikangkangi ormas garis keras,Anies-Sandi,"[0.0, 0.0, 1.0]"
646,dua program ahok yang akan dibatalkan anies aniessandi ahok djarot,Anies-Sandi,"[0.0, 1.0, 0.0]"
647,sang pemimpin tumbang di,Ahok-Djarot,"[0.0, 0.0, 1.0]"
650,trus menyalahkan sebuah sikap tak paham aturan gubernur sekarang siapa,Anies-Sandi,"[0.0, 0.0, 1.0]"
651,program aniessandi dianggap menyulitkan,Anies-Sandi,"[0.0, 0.0, 1.0]"
