id,text,aspect_category,sentiment_prob
217,pantesan kampus merdeka tidak bubar alhamdulillah kesempatan msib,Umum,"[1.0, 0.0, 0.0]"
175,kayaknya kegelapan teman-teman kuliah tidak yakin dan proper kampus merdeka sejenisnya,Umum,"[0.0, 0.0, 1.0]"
244,sedih pokoknya program merdeka belajar masuk kontrak indikator kinerja utama pasti kena push pejabat kampus masih sih terserah nilai iku sudah memenuhin bkd sudah,Umum,"[0.0, 0.0, 1.0]"
199,buruh dan pembantu miris kampus merdeka sekolah merdeka ndasmu diam jago banget ngebacot memang mendikbud,Kebijakan Menteri,"[0.0, 0.0, 1.0]"
266,tapi jangan deh serius mending intern benefitnya oke ambil kursus atau ikutan program kampus merdeka,Umum,"[1.0, 0.0, 0.0]"
65,tidak tau dibidang pendidikan formal tuh tapi informal atau perguruan program mbkm atau kampus merdeka works loh magang atau stupen nya amat samgat bagus mahasiswa skill lulus dan gampang dapat kerja,Umum,"[1.0, 0.0, 0.0]"
261,tapi program kampus merdeka nya bagus banget,Umum,"[1.0, 0.0, 0.0]"
70,gua tidak belajar mobile development program magang kampus tidak boleh keluar kota kota bengkulu industri memakai jasa developer sangat tapi program kampus merdeka memiliki kesempatan thanks,Umum,"[1.0, 0.0, 0.0]"
240,butuh bbh ala kampus merdeka,Umum,"[1.0, 0.0, 0.0]"
87,iisma awardee ala kampus merdeka by nadiem prestasi,Kebijakan Menteri,"[1.0, 0.0, 0.0]"
27,view gua penerima manfaat kampus merdeka gua belum sektor terdampaknya but calling him gagal total sangat amat buzzer,Kebijakan Menteri,"[0.9, 0.1, 0.0]"
40,kampus merdeka oke sih,Umum,"[0.9, 0.1, 0.0]"
295,yupsss setuju kalo program kampus merdeka kuliah sangat worth,Umum,"[0.95, 0.05, 0.0]"
283,kampus merdeka oke merasakan sisanya mungkin tidak tau hehe,Umum,"[0.7, 0.2, 0.1]"
108,jujur pasti masih minusnya tapi tidak bisa bohong program berdampak kampus merdeka bikin sadar akademik butuh pengalaman kerja batu lonjatan mengurangi pengangguran freshgraduate,Umum,"[0.85, 0.1, 0.05]"
214,noh pemerataan pendidikan bukan bikin program kampus merdeka iisma iya bagus tapi lucu jomplang banget kondisinya,Umum,"[0.05, 0.15, 0.8]"
95,kampus menerapkan kurikulum merdekamerdeka belajarmengajar penting berikan gelar,Umum,"[0.8, 0.15, 0.05]"
28,mengasih kritik tapi menurutku mahasiswa merasakan kurikulum merdeka sangat terbantu program kampus merdeka sangat memfasilitasi persiapan karir potensi dan minat tidak bisa didapat pembelajaran kampus,Umum,"[0.95, 0.05, 0.0]"
237,termasuk mendukung merdeka belajar mendobrak status quo kampus berlari bukan nyaman bahan ajar tak berubah statement bukan merujuk personal sistem bahkan hingga tidak mampu membuat lompatan dunia keilmuan,Umum,"[0.85, 0.1, 0.05]"
54,dilihat deh kampus merdeka link dan match dicitacitakan musnah akibat keberpihakan negara company belum regulasi memadai melindungi mahasiswa interndikampus merdeka atau bukan berpotensi ekploitasi peserta sih,Umum,"[0.0, 0.05, 0.95]"
147,kampus merdeka kampus kapitalis dilepas bikin kebijakan biar neraca tidak merah,Umum,"[0.05, 0.05, 0.9]"
213,niatnya kampus merdeka eh kampus romusha,Umum,"[0.02, 0.03, 0.95]"
251,negara transaksional rakyat kampus ikutikutan transaksional mahasiswa,Umum,"[0.05, 0.15, 0.8]"
102,sejarah ohara one piece pemerintahan dunia tidak bisa kontrol intelek dan ilmuwan sebarluaskan kebenaran publik buster callbumi hanguskan kayak politik utang budi dan bukan kampus merdeka tapi,Umum,"[0.1, 0.1, 0.8]"
200,mending kalo memang keterikatan mitra kayak msib kampus merdeka magang mandiri tidak bisa mengikuti dosen capek benar,Umum,"[0.05, 0.15, 0.8]"
203,merdeka belajar tidak real late kebiasaan indonesia suka buka hp bablas buka tiktokdan teman temenku tidak niat belajar pas bawa hpujung ujung nya foto foto pakai filter super alaymending kayak metode kampus materi,Umum,"[0.05, 0.1, 0.85]"
85,i sih kampus merdeka kan poin gue agak tidak sepaham kurikulum tapi upaya menjembatani gap terlalu kampus industri walaupun sarjana diharapkan outputnya akademisi tapi terjun industri,Umum,"[0.15, 0.3, 0.55]"
100,iya nih penting banget pemaksimalan bonus demografi kampus merdeka solusi ngejembatani kebutuhan tenaga kerja industri mantap,Umum,"[0.9, 0.1, 0.0]"
68,girl kayanya tidak were kurikulum kampus merdeka rn kebijakan mndiknud ganti maybe presentasi bisa dihilangkan,Umum,"[0.1, 0.1, 0.8]"
252,setuju banget kampus merdeka bisa solusi mahasiswa praktik biar bisa mencoba ilmu dipelajari,Umum,"[0.9, 0.1, 0.0]"
287,kalo menteri pendidikan bikin kurikulum merdeka dan program kampus merdeka fokusnya salah satunya literasi,Kebijakan Menteri,"[0.1, 0.8, 0.1]"
39,menteri makarim sudah benar kampus merdeka salah program mahasiswa tempur whbs wisuda,Kebijakan Menteri,"[0.8, 0.15, 0.05]"
22,kampus merdeka is fine,Umum,"[0.1, 0.8, 0.1]"
272,tapi kayak kampus merdeka sangat bermasalah dan keraguan gue msib gue tidak bergantung msib gue daftar magang digilab bsi program prodi gue bsi,Umum,"[0.05, 0.05, 0.9]"
116,kalo bisa manage dan course diambil relevan dan diminatinya silakan coba daftar kampus merdeka tapi kalo tidak bisa baik ditunda,Umum,"[0.15, 0.7, 0.15]"
111,program bagus kampus merdeka,Umum,"[0.85, 0.1, 0.05]"
234,kak kalo belum kerja saranku magang merdeka kalo upskill stupen kalo fokus akademik iisma pertukaran pelajaran atau kampus mengajar,Umum,"[0.7, 0.2, 0.1]"
92,share pengalaman studi independen mitra revou bisa dipilih bidang diminati tapi rata-rata teknologi pokoknya semester kalo wajib pantengin ignya kampus merdeka,Umum,"[0.6, 0.3, 0.1]"
278,daftar kak situs kampusmerdeka pantengin ignya dan info durasi programnya 1 semester pilih magang studi independen iisma atau kampus mengajar pribadi stupen seleksinya pilih mitra,Umum,"[0.2, 0.7, 0.1]"
83,huhu kebijakan kampus merdeka dibarengin kampus ptnbh ngejar akre,Umum,"[0.05, 0.15, 0.8]"
99,iya nih kampus merdeka bisa solusi ngejar ketertinggalan dalam riset semoga bisa bawa perubahan positif,Umum,"[0.85, 0.1, 0.05]"
55,keributan mending organisasi atau magang kampus merdeka magang seakan trend bersamaan organisasi mahasiswa kehilangan pamornya,Umum,"[0.05, 0.2, 0.75]"
207,murahnya nilai ipk sarjana kini bisa disebabkan kebijakan program merdeka belajar kampus merdeka mbkm,Umum,"[0.05, 0.15, 0.8]"
276,this one ngeselinnya gua pakai baju kkn tulisannya kampus merdeka memekkkkk,Umum,"[0.0, 0.05, 0.95]"
170,kan kampus merdeka bebas anggap pemiloe sks diambil kampus,Umum,"[0.5, 0.4, 0.1]"
243,sedih protes bbh kampus mengajar dikit program kampus merdeka masih banyakan bbh kampus mengajar 1 2jt dibanding honorer fulltime,Anggaran,"[0.05, 0.15, 0.8]"
66,gesss gap gen tokoh gen baby bommer mengkiritik menteri gen milineals keyword 1 kampus merdeka 2 work from anywhere gen baby bommer mindsetnya masih offline gen milineals mindsetnya dominan online,Kebijakan Menteri,"[0.1, 0.8, 0.1]"
96,kampus merdeka tonjok suka banget ngeinvite meeting last minute,Umum,"[0.05, 0.1, 0.85]"
206,monyetttt dpr sentuh kampus merdeka kuretakkan ginjal,Umum,"[0.8, 0.1, 0.1]"
121,kampus mengajar bantu sekolahsekolah terpencil temenku mengajar sekolah kekurangan guru swasta tapi tidak menarik spp pengeluaran kecil dibanding program kampus merdeka uang saku bulanannya setengahnya uang saku msib,Anggaran,"[0.05, 0.15, 0.8]"
