id,text,aspect_category,sentiment_prob
173,Sebentar lagi kita lupakan kegilaan pilkada DKI. Mari berlari bersama AHY. Kita mulai dari Kepri 23 April,Agus-Sylvi,"[1.0, 0.0, 0.0]"
174,Saya bilang PASTI MENANG karena bentuk keyakinan akan keberhasilan goal goal LAIN dari IMPROVISASI politik Pak SBY & Pak AHY di Pilkada DKI.,Agus-Sylvi,"[0.9, 0.1, 0.0]"
175,semoga Anies menang pilkada dan AHY jadi presiden Indonesia 2019 Aamiin YRA klop dah!@AgusYudhoyono,Anies-Sandi,"[0.9, 0.1, 0.0]"
176,@SBYudhoyono setelah pilkada DKI AHY jadi sangat diperhitungkan. Diharapkan dia bisa menjadi pemimpin RI selanjutnya,Agus-Sylvi,"[1.0, 0.0, 0.0]"
177,saya pikir target AHY dalam pilkada kemarin adalah untuk membangun sentimen positif,Agus-Sylvi,"[0.9, 0.1, 0.0]"
178,Jadi tolong hargai sikap saya dan beberapa pendukung AHY yang memilih bersikap netral di putaran kedua Pilkada DKI 2017 ini.,Agus-Sylvi,"[0.1, 0.8, 0.1]"
179,Pilkada Rasa Pilkades kata mas @panca66 tidak ada AHY tidak rame,Agus-Sylvi,"[0.9, 0.1, 0.0]"
180,di pilkada putaran pertama kemarin saya membuat kaos AHY sendiri untuk dibagi-bagikan dilingkungan saya Utan Kayu Jaktim.,Agus-Sylvi,"[0.9, 0.1, 0.0]"
181,Tweet: tetap semangat dukung AHY-Sylvi sampai pilkada terlaksana yakin dan tentukan pilihan anda kepada yang pro rakyat.,Agus-Sylvi,"[0.9, 0.1, 0.0]"
182,Salah satu cara AHY-Silvy menang pilkada itu mudah. Ibu silvy naik mio tidak memakai helm keliling komplek saat pemilihan Dijamin pada segan,Agus-Sylvi,"[0.1, 0.2, 0.7]"
183,Maju terus AHY-Silvy dan Anies-Sandi BerSATU bersama menangkan pilkada DKI #pilihpemimpinmuslim #Debat2PilkadaDKI,Agus-Sylvi,"[0.9, 0.1, 0.0]"
184,Kita tunggu kualitas jiwa Anies Sandi..apa ucapan atas peran suara loyalis AHY-Silvy dalam kemenangan pilkada ini #BasukiKeokMasukBui,Anies-Sandi,"[0.7, 0.3, 0.0]"
185,Terimakasih AHY-SILVY tanpa kalian jakarta tidak akan mempunyai gubernur baru,Agus-Sylvi,"[0.1, 0.2, 0.7]"
186,saya lebih ke #AgusSilvy,Agus-Sylvi,"[1.0, 0.0, 0.0]"
187,Cakeeepppp....#bersatunya pendukung #AniesSandi dan #agussilvy,Anies-Sandi,"[0.9, 0.1, 0.0]"
188,Jangan lupa pilih paslon no. 1 #AgusSilvy #ForRI1 https://twitter.com/Ruchan_JKT48/status/830605267070902274,Agus-Sylvi,"[1.0, 0.0, 0.0]"
189,Sinyal Positif Agus-Sylvi Merapat ke Anies-Sandi #PilkadaDKIJakarta #agussilvy https://www.harianbernas.com/berita-32894-Sinyal-Positif,Agus-Sylvi,"[0.9, 0.1, 0.0]"
190,@ArainsanR @fadlizon @AhyFansclub @AniesSandiNo3 @Gerindra @PDemokrat SIAP RAPATKAN BARISAN SEMUA! SATU KOMANDO #agussilvy,Anies-Sandi,"[0.9, 0.1, 0.0]"
191,@AhyFansclub Kalau putaran 2 SIAP RAPAT KAN BARISAN SEMUA ! SATU KOMANDO ! #aniessandi #agussilvy,Anies-Sandi,"[0.9, 0.1, 0.0]"
192,Mengakui kekalahan apapun itu tujuannya tapi great applause lah. Patut ditiru untuk demokrasi yang positif #AgusSilvy,Agus-Sylvi,"[0.9, 0.1, 0.0]"
193,Salut! @AgusYudhoyono & Mpok Silvy dengan mengakui kemenangan Paslon lain. #agussilvy #Salam2Jari #KitaNKRI #TetapSemangat #PilkadaDKI,Agus-Sylvi,"[1.0, 0.0, 0.0]"
194,baru quick count Ttp kalau hasil kpud benar sampai 2putaran SIAP RAPAT KAN BARISAN SEMUA! SATU KOMANDO! #aniessandi #agussilvy,Anies-Sandi,"[0.9, 0.1, 0.0]"
195,youtu.be/bxrZD69u61A tenang bening ..dan tulus. Mas Agus mungkin di masa yg akan datang yaa mas.. #apreciate #agussilvy,Agus-Sylvi,"[1.0, 0.0, 0.0]"
196,Mari beri masukan & kritik yang membangun bagi yang kalah dalam pertandingan. #PilkadaSerentak2017 #ahokdjarot #agussilvy #AniesSandi,Ahok-Djarot,"[0.0, 1.0, 0.0]"
197,Apapun hasilnya kau tetap kebanggaan kami #AgusSilvy,Agus-Sylvi,"[1.0, 0.0, 0.0]"
198,Ingat fokus dan menangkan #AHY #AgusYudhoyono #RakernasDemokrat2017 #DemokratKelilingNusantara @AgusYudhoyono @SBYudhoyono,Agus-Sylvi,"[1.0, 0.0, 0.0]"
199,Rakernas Partai Demokrat bersama AHY #ahy #partaidemokrat #lombok #gilitrawangan #mataramâ€¦ https://www.instagram.com/p/BTzMrEdliY4/,Agus-Sylvi,"[0.0, 1.0, 0.0]"
200,Alhamdulillah.... #AHY tersambut hangat mesra dan intim di NTB.,Agus-Sylvi,"[1.0, 0.0, 0.0]"
201,Ngawal Abang dulu keliling Ampenan #AHY #fkppi #kawal #bodyguard #military #myjob https://www.instagram.com/p/BTySqVcjLv5/,Agus-Sylvi,"[0.9, 0.1, 0.0]"
202,Ada apa dengan #AHY knp disetiap acara nya massa membludak?Krn rakyat melihat harapan utk AHY memimpin negara ini dimasa yg dtg. #AHYforAll,Agus-Sylvi,"[0.95, 0.05, 0.0]"
203,Kekalahan adalah sukses yg tertunda bukan untuk disesali tapi dijadikan pengalaman tuk lebih baik lagi di masa depan #AHY,Agus-Sylvi,"[0.8, 0.2, 0.0]"
204,Tandatangan petisi Stop Hoax dan Fitnah serta mendukung gerakan Kebebasan Pers tanpa Hoax dan fitnah. #AHY #Demokrat #demokratbersamarakyat,Agus-Sylvi,"[0.85, 0.15, 0.0]"
205,#AHY#Demi.Indonesia,Agus-Sylvi,"[0.9, 0.1, 0.0]"
206,mestinya ya begitu ya Gus....#AHY negarawan.,Agus-Sylvi,"[0.95, 0.05, 0.0]"
207,Demokrat dengan cinta untuk NKRI #AHY dan #Demokrat berbakti.,Agus-Sylvi,"[0.95, 0.05, 0.0]"
208,#Karanganbungaahok jagoan kalah duluan ...klu gitu #Ahy dong jagoannya bukan ahok,Ahok-Djarot,"[0.0, 0.1, 0.9]"
209,#ahy,Agus-Sylvi,"[0.1, 0.8, 0.1]"
210,Pesan #AHY jangan lupa gembira dan cinta Indonesia,Agus-Sylvi,"[0.9, 0.1, 0.0]"
211,Salam untuk kaum muda. Hormat pada yang tua. #AHY,Agus-Sylvi,"[0.85, 0.15, 0.0]"
212,#AHY#TheNextLeader#AHY#AdalahKita,Agus-Sylvi,"[0.95, 0.05, 0.0]"
213,Mau jalan di tempat atau berlari menyongsong masa depan dari sekarang? #AHY menyongsong masa depan,Agus-Sylvi,"[0.9, 0.1, 0.0]"
214,"Langkah ""Kuda"" Agus Yudhoyono -> https://goo.gl/95ldom #AHY #SBY #PartaiDemokrat #Pilakada #DKIJakarta",Agus-Sylvi,"[0.1, 0.8, 0.1]"
215,Datang tampak muka pulang tampak punggung. Terima kasih Kepri #DemokratKelilingNusantara #AHY,Agus-Sylvi,"[0.85, 0.15, 0.0]"
216,Aku pada #AHY pemimpin muda,Agus-Sylvi,"[0.8, 0.2, 0.0]"
217,"#AHY adalah Inspirasi Kaum Muda... ""GERAKAN INDONESIA MUDA"" menuju INDONESIA EMAS",Agus-Sylvi,"[0.95, 0.05, 0.0]"
218,Setia pada #AHY sebab politik Indonesia perlu ada regenerasi yg MATANG agar jgn ada lagi kutu loncat,Agus-Sylvi,"[0.9, 0.1, 0.0]"
219,#Setia HinggAHY akhir #Harapan #MasaDepanBangsa @PDemokrat @SBYudhoyono @hincapandjaitan @ranabaja @hariswijaya1975 @Edhie_Baskoro,Agus-Sylvi,"[0.95, 0.05, 0.0]"
220,#AHY menyapa #Selamatpagi INDONESIA @PDemokrat @SBYudhoyono @hincapandjaitan @edhiewibowo_55 @Edhie_Baskoro @isari68 @ranabaja,Agus-Sylvi,"[0.8, 0.2, 0.0]"
221,#AHY Harapan & masa dpn Bangsa @hincapandjaitan @SBYudhoyono @AgusYudhoyono @PDemokrat @hariswijaya1975 @ranabaja @isari68 @didiklpambudi,Agus-Sylvi,"[0.9, 0.1, 0.0]"
222,#Puisi Putri #AHY dan Para Wanita Penginspirasi http://obsessionnews.com/puisi-putri-ahy-dan-para-wanita-penginspirasi/ â€¦ #SBY #Demokrat,Agus-Sylvi,"[0.7, 0.3, 0.0]"
223,Keren #AHY,Agus-Sylvi,"[0.95, 0.05, 0.0]"
224,Wartawan tanya apa u Pilkada 2018 mendatang Mas @AgusYudhoyono akan ikut? Dijawab Mas #AHY sampai skg belum terpikir u ikut Pilkada lainnya,Agus-Sylvi,"[0.0, 1.0, 0.0]"
225,Mas Agus kasih kuliah umum nih #AHY,Agus-Sylvi,"[0.0, 1.0, 0.0]"
226,"Kuliah umum ""mahasiswa perspektif untuk masa depan"" #AHY (at UMRAH DOMPAK) â€”",Agus-Sylvi,"[0.1, 0.9, 0.0]"
227,insya allah tidak mendahului Tuhan..bakal ada yg nglamar #AHY ...,Agus-Sylvi,"[0.7, 0.3, 0.0]"
228,Hmmmm calon tokoh dunia #AHY,Agus-Sylvi,"[0.9, 0.1, 0.0]"
229,Kini #AHY Lebih Gembira,Agus-Sylvi,"[0.9, 0.1, 0.0]"
230,Terimakasih kpada pendukung #AHY yang tlah memberikan suaranya kepada @aniesbaswedan | @sandiuno #SemogaAmanah #JakartauntukRakyat,Agus-Sylvi,"[0.1, 0.9, 0.0]"
231,bisa dipastikan sebagian besar voter #AHY akhirnya memilih @aniesbaswedan #pilkadaDKI #indonesia #saveNKRI,Agus-Sylvi,"[0.0, 1.0, 0.0]"
232,Dan kita tetap #AHY,Agus-Sylvi,"[0.9, 0.1, 0.0]"
233,Logikanya pemilih #AHY putaran ke1 dipastikan punya psikologis yang sama dengan pemilih paslon 3 mereka ingin gubernur baru di Jakarta.,Agus-Sylvi,"[0.0, 1.0, 0.0]"
234,Suara pemilih #AHY pada putaran ke 1 terlihat memilih paslon no 3 pada puataran ke dua kali ini. Selamat Jakarta punya gubernur baru.,Agus-Sylvi,"[0.0, 1.0, 0.0]"
235,Olahraga dulu AHY datang ke TPS siang hari https://goo.gl/fb/ht6PDZ #nasional #ahy #datang #dulu #hari #ke #olahraga #siang #tps,Agus-Sylvi,"[0.0, 1.0, 0.0]"
236,AHY Bergaya Sporty ke TPS #AHY #TPS #PilkadaDKI #lampost,Agus-Sylvi,"[0.6, 0.4, 0.0]"
237,Saat #PilkadaDKI Putaran Pertama kita melihat bgm #AHY menunjukkan kelasnya sbg pemimpin yg berbesar hati,Agus-Sylvi,"[0.95, 0.05, 0.0]"
238,Setelah sebelumnya tidak pernah peduli #AHY,Agus-Sylvi,"[0.0, 0.1, 0.9]"
239,Sebagian kecil pendukung #AHY ada yg dukung Ahok. Basis massa mayoritas kemungkinan lebih pilih Anies. Kunci kemenangan tipis bagi Anies.,Agus-Sylvi,"[0.0, 1.0, 0.0]"
240,Bagaimana pun suara Pendukung #AHY akan menentukan kemenangan salah satu Paslon.,Agus-Sylvi,"[0.0, 1.0, 0.0]"
241,Semoga pemilih #AHY di putaran 1 di Kebon Kacang dan Kp. Bali beralih ke Anies-Sandi. #JakartaCoblos3,Agus-Sylvi,"[0.0, 0.1, 0.9]"
242,Yuk #AHY Fans dukung dan menangkan #GubernurMuslim,Agus-Sylvi,"[0.95, 0.05, 0.0]"
245,saya putaran pertama dukung ibu dan mas agus yah lebih baik kalah dengan terhormat daripada menang karena curang,Agus-Sylvi,"[0.9, 0.1, 0.0]"
246,Begitu tulus begitu menyenangkan... Insyaallah ada jalan bu @sylviana_murni,Agus-Sylvi,"[0.95, 0.05, 0.0]"
247,#AHY Pemimpin harapan masa depan Bangsa. @SBYudhoyono @AgusYudhoyono @Edhie_Baskoro @hincapandjaitan @isari68,Agus-Sylvi,"[0.95, 0.05, 0.0]"
248,#ahy terbaik,Agus-Sylvi,"[0.95, 0.05, 0.0]"
249,Postingan 28 Januari 2017 meneduhkan. Tetep #AHY,Agus-Sylvi,"[0.9, 0.1, 0.0]"
250,"Salam ""Wallahulmuwafiq IlaAqwamithoriq @sandiuno mencerminkan beliau NU sejak itu saya jatuh hati meski waktu itu saya #AHY @AgusYudhoyono",Anies-Sandi,"[0.9, 0.1, 0.0]"
251,Saya selalu suka dengan orang yang berjiwa besar #AHY,Agus-Sylvi,"[0.95, 0.05, 0.0]"
252,@AhyCenter AHY R1 2019.. boleh kalah di Pilgub #AHY @Agus_Yudhoyono,Agus-Sylvi,"[0.8, 0.2, 0.0]"
253,WalauPun kau kalah Kami tetap bangga sekali padamu #AHY JalanMu masih panjang Kesuksesan yang lebih baik menantimu Disaat yang tepat.,Agus-Sylvi,"[0.95, 0.05, 0.0]"
254,#ahy aku pribadi kagum atas pribadi mu yes #bangga atas sikapmu,Agus-Sylvi,"[0.95, 0.05, 0.0]"
255,Prananda Sebut #AHY Demokrat Sejati Saya Kagum dan Salut https://goo.gl/fb/8fH7wi #nasional,Agus-Sylvi,"[0.95, 0.05, 0.0]"
256,Waktu itu .... ah sudahlah <Frowning Face> @didienAZHAR: #AHY No. 1 <THUMBS UP> <THUMBS UP> <THUMBS UP>,Agus-Sylvi,"[0.1, 0.8, 0.1]"
257,Aku dari dulu Agus Harimurti Yudhoyono Lovers #AHYLovers Dari dulu Annisa Larasati Pohan Lovers #ALPLovers Bukan mendadak #AHY,Agus-Sylvi,"[0.95, 0.05, 0.0]"
258,Terkadang sikap dewasa justru diajarkan oleh yang paling muda <THUMBS UP> <SMILING FACE WITH HEART-EYES> #A1 #AHY #Awesome,Agus-Sylvi,"[0.95, 0.05, 0.0]"
259,Bangga melihat pernyataan #AHY ini. Ksatria.,Agus-Sylvi,"[0.95, 0.05, 0.0]"
260,Hayoo siapa aja yang sekarang sibuk hapus2in twit mereka sebelumnya yang jelek2in #AHY? <FACE WITH STUCK-OUT TOUNGES> <FACE WITH TEARS OF JOY>,Agus-Sylvi,"[0.9, 0.1, 0.0]"
261,#AHY juga bagus programnya mengenai Persija,Agus-Sylvi,"[0.9, 0.1, 0.0]"
262,Pingin lihat mas #AHY debat <FACE WITH STUCK-OUT TOUNGES>,Agus-Sylvi,"[0.1, 0.8, 0.1]"
263,Wah.diam2 mereka jadi *tersepona dengan pesonanya #AHY dan akhirnya.. #GagalFokus deh! <FACE WITH STUCK-OUT TOUNGES> #AyoAgusYudhoyono https://Twitter.com/ZaraZ,Agus-Sylvi,"[0.95, 0.05, 0.0]"
264,#AHY dukung #HariSantriNasional,Agus-Sylvi,"[0.85, 0.15, 0.0]"
265,Dengan kecerdasan nasionalisme dan jiwa pancasilais yang dimiliki #AHY bisa dikatakan memiliki Jiwa Santri walaupun belum pernah mondok,Agus-Sylvi,"[0.95, 0.05, 0.0]"
266,Marasa beruntung sekali <SIGN OF THE HORNS> #ahy,Agus-Sylvi,"[0.9, 0.1, 0.0]"
267,Walaupun aku pendukung Anies Sandi <OK HAND> Tapi bangga dengan jiwa besar AHY Silvy Masih ada 2019 Prabowo AHY <FOLDED HANDS> <FOLDED HANDS>,Anies-Sandi,"[0.8, 0.2, 0.0]"
268,AHY Sylvi selalu menang dalam hati kami pendukungnya dengan adanya AHYSylvi membuat panik dan ketar ketir luar biasa di kubu sana <FOLDED HANDS> <FOLDED HANDS>,Agus-Sylvi,"[0.95, 0.05, 0.0]"
269,Kemenangan Anis Sandi <OK HAND> Adalah Kemenangan AHY Silvy dan Kaum Pribumi <HUGGING FACE> <HUGGING FACE>,Anies-Sandi,"[0.9, 0.1, 0.0]"
270,Masih banyak yang bisa diperbuat AHY Silvy untuk kemaslahatan bangsa ini...,Agus-Sylvi,"[0.9, 0.1, 0.0]"
271,benar kata mas #ahy @AgusYudhoyono #AniesTidakKonsisten #boongYa #DebatFinalPilkadaJKT #menolaklupa,Agus-Sylvi,"[0.85, 0.15, 0.0]"
272,[HEBOH] Pentolan band Coldplay asal Inggris Chris Martin memberikan dukungan pada pasangan Agus-Sylvi #AHY di Pilkada Jakarta 2017.,Agus-Sylvi,"[0.95, 0.05, 0.0]"
273,#SekjenPartaiDemokrat@HincaPandjaitan: DiskusiPolitik&Bola Kami akan turunkan yang Terbaik untuk NKRI Kedepan #AHY@WeAreTheNextLeader#,Agus-Sylvi,"[0.9, 0.1, 0.0]"
275,#Djarot Apresiasi #AHY Relakan Relawannya Dukung #Ahok <Clapping Hands> <Clapping Hands> http://merahputih.com #merahputih #Indonesia #Jakarta #PilgubDKI #2017,Ahok-Djarot,"[0.8, 0.2, 0.0]"
276,Kemenangan yang tertunda. Belajar dari segala kekalahan.Pernyataan yang bijaksana #AHY,Agus-Sylvi,"[0.9, 0.1, 0.0]"
277,Politik santun dan bermartabat. <FOLDED HANDS> #AHY,Agus-Sylvi,"[0.95, 0.05, 0.0]"
278,Heboh AHY muncul dengan penampilan baru @AgusYudhoyono http://beritahati.com #BERITAHATI #heboh #ahy #baru #tampilan #pilkada #nasional,Agus-Sylvi,"[0.2, 0.7, 0.1]"
279,Gunawan dan Freely anggota DPRD Talaud ini mau pasang spanduk AHY di perbtasan Indonesia-Filipina. Lanjutkan,Agus-Sylvi,"[0.9, 0.1, 0.0]"
280,[ A H Y ] untuk semua ! . . . . . . . . #AHY #AHY4all #AHYforAll #AHYhargaMati #TNI… https://www.instagram.com,Agus-Sylvi,"[0.95, 0.05, 0.0]"
281,yang buat polling mbak kami terbuka pemilih #AHY secara pribadi untuk bergabung karena mbak bukan pengambil keputusan di timses <Smiling Face With Smiling Eyes>,Agus-Sylvi,"[0.7, 0.2, 0.1]"
282,Sambutan hangat buat pendukung #AHY yang mau bergabung dengan kami <Smiling Face With Smiling Eyes> <FOLDED HANDS>,Agus-Sylvi,"[0.8, 0.15, 0.05]"
283,12. #AHY dan SBY di puji dan dibela tanpa mereka merasa malu dan merasa bersalah demi mengharapkan dukungan politik dan massa demokrat!,Agus-Sylvi,"[0.05, 0.15, 0.8]"
285,Bangga menjadi bagian dari perjuangannya <Face Blowing a Kiss> <Face Blowing a Kiss> #AHY,Agus-Sylvi,"[0.9, 0.05, 0.05]"
287,Saya juga dan tidak pernah nyesal dukung beliau <Face Blowing a Kiss> <Face Blowing a Kiss> malah bngga sekali kehadirannya di Republik ini #AHY,Agus-Sylvi,"[0.95, 0.03, 0.02]"
288,Pemimpin muda masa depan #AHY <Raising Hands> <Raising Hands> <Raising Hands>,Agus-Sylvi,"[0.9, 0.05, 0.05]"
289,Siapapun pemenang nya AHY tetap no 1 dan selalu dihati <Smiling Face With Open Mouth & Closed Eyes> <Smiling Face With Open Mouth & Smiling Eyes> <Smiling Face With Smiling Eyes> <Face Savouring Delicious Food> <Kissing Face With Closed Eyes> <Face Blowing a Kiss> <SMILING FACE WITH HEART-EYES> @agusyudhoyono #AHY #ahy… https://www.instagram.com,Agus-Sylvi,"[0.98, 0.01, 0.01]"
290,Saya yakin rencana dan keputusan Allah selalu benar dan selalu lebih baik dari keputusan manusia. <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes> #AHY,Agus-Sylvi,"[0.2, 0.7, 0.1]"
291,Mas #Agus Tetap Semangat . Pendukung #Ahy Jangan Tidur . #Basuki Maju Terus InsyaAllah Menang,Agus-Sylvi,"[0.7, 0.2, 0.1]"
291,Mas #Agus Tetap Semangat . Pendukung #Ahy Jangan Tidur . #Basuki Maju Terus InsyaAllah Menang,Ahok-Djarot,"[0.85, 0.1, 0.05]"
292,keikhlasan berkorban #AHY tak bakal sia2 non,Agus-Sylvi,"[0.9, 0.05, 0.05]"
293,@AgusYudhoyono tetep semangat mendharma baktikan jiwa dan raga untuk negeri ini <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes> #ahy #wpap #art,Agus-Sylvi,"[0.9, 0.05, 0.05]"
294,AHY Mundur Selangkah Untuk Melompat Tinggi https://goo.gl/2LMaBG #News #AHY,Agus-Sylvi,"[0.85, 0.1, 0.05]"
295,Semua tetap berharap pada #AHY. Semoga semakin bersinar. Aamiin! <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes>,Agus-Sylvi,"[0.95, 0.03, 0.02]"
296,Jika sudah waktu nya akan datang untuk nya ... #AHY,Agus-Sylvi,"[0.75, 0.2, 0.05]"
297,Membaca Strategi Politik SBY dalam Pencalonan Agus Yudhoyono #AHY,Agus-Sylvi,"[0.1, 0.8, 0.1]"
298,Nunggu skenario selanjutnya..... #AHY,Agus-Sylvi,"[0.1, 0.8, 0.1]"
299,Jangan kira skenario AHY cuma untuk menang Pilgub saja? AHY sudah pikirkan matang skenario jika kalah. Kalah pun dia menang sejatinya. <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes>,Agus-Sylvi,"[0.9, 0.05, 0.05]"
300,Bukan kah #AHY sdh menunjukkan Jiwa besar dalam hasil Pilkada yang sulit sungguh tidak sulit untuk deklarasi ini,Agus-Sylvi,"[0.9, 0.05, 0.05]"
301,Tweet: Catat Warga DKI Bakal Segera Merasa Kehilangan Ahok #PilkadaDKI2017,Ahok-Djarot,"[0.8, 0.15, 0.05]"
302,Kalau saja #AhokMenang dalam #PilkadaDKI2017 maka jelas warga DKI cukup cerdas tak mudah diprovokasi isue SARA tapi kok..#GombalinAhok,Ahok-Djarot,"[0.7, 0.2, 0.1]"
303,Hari ini kalah di #pilkadadki2017 besok kalah dipengadilan. #penjarakanahok,Ahok-Djarot,"[0.05, 0.05, 0.9]"
304,Sedih kehilangan sosok gubenur yang jujur dan pekerja keras untuk melayani warganya.@basuki_btp #pilkadadki2017 #AhokKalah,Ahok-Djarot,"[0.85, 0.1, 0.05]"
305,Ahok Kalah Telak Diseluruh TPS yang Berada di Wilayah FPI https://goo.gl/fb/KzryMF #seruji #fokus #pilkadadki2017,Ahok-Djarot,"[0.1, 0.8, 0.1]"
306,Ahok Menang Tipis di TPS Tempat Habib Rizieq Mencoblos https://goo.gl/fb/4FdYTd #seruji #fokus #pilkadadki2017,Ahok-Djarot,"[0.1, 0.8, 0.1]"
308,Hasil TPS RT 011/010 RW 002 di kelurahan Pela Mampang saya sedih lihatnya. #pilkadadki2017 #ahokdjarot,Ahok-Djarot,"[0.75, 0.2, 0.05]"
310,Tidak akan diberi petunjuk orang-orang zalim. Tetap HARAM pemimpin kafir. #PilkadaDKI #pilkadadki2017 #IslamRahmatanLilAlamin,Ahok-Djarot,"[0.05, 0.05, 0.9]"
311,Jangan harap Jakarta bebas korupsi kalau suaramu saja masih bisa dibeli #muslimvotemuslim #OTTSembakoAhok #pilihanmumasadepanmu #pilkadadki2,Ahok-Djarot,"[0.05, 0.1, 0.85]"
312,Syukur lembar C6 sudah di tangan. Tidak sabar mau colok matanya Ahok. #PilkadaDKI2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
313,Penista Agama #ahok,Ahok-Djarot,"[0.0, 0.0, 1.0]"
314,#Sembako itu kan rejeki #ahoker kasihan mereka yang sudah dukung #ahokdjarot tapi tidak dapat #sembako . #pilkadadki2017.,Ahok-Djarot,"[0.05, 0.15, 0.8]"
315,Ahokers tukang plintir...lihat nehh!! @basuki_btp @AhokDjarot @WagubDKI @VivaRevolusi @tempodotco @republikaonline #PilkadaDki2017,Ahok-Djarot,"[0.05, 0.1, 0.85]"
316,#SelamatHariSembako kepada warga #Jakarta yang merayakannya. Terima sembakonya jangan pilih pemberinya. #pilkadadki2017 @GunRomli @sahaL_AS,Ahok-Djarot,"[0.05, 0.1, 0.85]"
318,Harus dan pasti Gubernur baru... Yang lama udah bosan #pilkadadki2017,Ahok-Djarot,"[0.05, 0.1, 0.85]"
320,Kalau Ahok lawannya Djarot aku mungkin pilih Djarot karena memang Ahok perlu belajar lebih baik mengenai humas dan diplomasi #PilkadaDKI201,Ahok-Djarot,"[0.1, 0.2, 0.7]"
321,Tweet: #Apakah ini hoaks Ingat Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
322,Jangan biarkan ini terjadi!! #Gue2 #BaDjaUntukJakarta #pilkadadki2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
323,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
324,Hanya iblis yang ingin menghalang-halangi manusia yang mau beribadah di masjid. Tetap semangat ya pak Djarot...!! #garagaraPILKADA #pilkadaD,Ahok-Djarot,"[0.9, 0.05, 0.05]"
325,Dilarang Pilih Cagub Nonmuslim? Habib: Pilih Djarot! #PilkadaDKI2017,Ahok-Djarot,"[0.9, 0.05, 0.05]"
326,Aneh dan makin aneh.. Sesama umat sendiri di usir #PILKADA #pilkadadki2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
328,MUI Sesalkan Pemberian Gelar Sunan untuk Ahok http://dlvr.it/NtX57V #Nasional #MUI #PilkadaDKI2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
329,kemungkinan yang saya lihat #Ahok kalah di #pilkadadki2017 lebih besar daripada menang.,Ahok-Djarot,"[0.05, 0.05, 0.9]"
330,Pengamat: Polisi Terkesan Berpihak Pada Ahok https://goo.gl/fb/lcnUH2 #seruji #fokus #pilkadadki2017,Ahok-Djarot,"[0.05, 0.05, 0.9]"
331,Kubu BaDja Sindir Anies Soal Spanduk Jakarta Bersyariah - #PilkadaDki2017 #Ahok-Djarot #AniesBaswedan #Ahok #Jakarta,Ahok-Djarot,"[0.05, 0.05, 0.9]"
332,http://youtu.be/NkMX90Am3aY Virall.bocah ini injak2 baju kotak2 karena merasa kecewa #WINGSTourInJakarta #pilkadadki2017 #FreeAhok,Ahok-Djarot,"[0.05, 0.05, 0.9]"
333,Turun pangkat saja @ahok Jakarta tidak butuh penista agama seperti kamu iya kamu,Ahok-Djarot,"[0.05, 0.05, 0.9]"
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,Ahok-Djarot,"[0.05, 0.05, 0.9]"
335,Jika PKB dukung #AhokPenistaAgama di #PilkadaDKI2017 putaran ke2 maka siap-siap saja ditinggalkan pemilih umat Islam di pemilu 2019.,Ahok-Djarot,"[0.05, 0.05, 0.9]"
336,Waduh! Ahok-Djarot Gunakan APBD Untuk Alat Kampanye Putaran Kedua http://dlvr.it/NTY5vW,Ahok-Djarot,"[0.05, 0.05, 0.9]"
341,Tweet: Kafirrrrrr dan menista ya??!#SaveAhok #RIPJUSTICEINDONESIA #Ahok #AhokDjarot â€” iqra iqra iqra !!! http://www.nu.or.id,Ahok-Djarot,"[0.05, 0.05, 0.9]"
342,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,Ahok-Djarot,"[0.1, 0.1, 0.8]"
343,"Remuk negara nyata dalam ""pembohongan"". Sangat nyata.... masih belum terasa? Sejak dulu dan saat ini. Mulai Pakai OTAK. #Ahok #AhokDjarot",Ahok-Djarot,"[0.05, 0.15, 0.8]"
344,Orang2 tidak tahu diri.Ikut pakai sarana umum tapi hina gubernurnya sendiri! #riphukum #RIPJusticeInIndonesia #AhokDjarot #AhokIsHope,Ahok-Djarot,"[0.8, 0.1, 0.1]"
